42.6793441772, 42.32076644, 42.5483474731, 6.92345046997
42.5483474731, 6.92345046997, 42.9065933228, 6.75364112854
42.9065933228, 6.75364112854, 43.1894264221, 7.56457901001
43.1894264221, 7.56457901001, 49.3189620972, 7.56454467773
49.3189620972, 7.56454467773, 49.1621627808, -2.32545852661
49.1621627808, -2.32545852661, 43.1705627441, -2.41250801086
43.1705627441, -2.41250801086, 43.0561447144, -2.03333282471
43.0561447144, -2.03333282471, 42.435211181, -2.05408859253
42.435211181, -2.05408859253, 42.5483398438, -3.3366050720200002
42.5483398438, -3.3366050720200002, 38.3797988892, -3.5159358978300004
38.3797988892, -3.5159358978300004, 38.3798065186, -4.96815490723
38.3798065186, -4.96815490723, 34.6136245728, -4.97312355042
34.6136245728, -4.97312355042, 34.3498191833, -3.4277000427199997
34.3498191833, -3.4277000427199997, 20.7048244476, -3.23017978668
20.7048244476, -3.23017978668, 19.9246578217, -3.38413667679
19.9246578217, -3.38413667679, 19.5760593414, -3.72437047958
19.5760593414, -3.72437047958, 19.3352203369, -4.26954221725
19.3352203369, -4.26954221725, 19.1368274689, -28.7668190002
19.1368274689, -28.7668190002, 16.9320983887, -28.7533855438
16.9320983887, -28.7533855438, 17.0042877197, -33.9476051331
17.0042877197, -33.9476051331, 18.7211608887, -33.9472198486
18.7211608887, -33.9472198486, 19.2276611328, -34.3979148865
19.2276611328, -34.3979148865, 17.7671546936, -34.6508178711
17.7671546936, -34.6508178711, 17.7527999878, -43.2420425415
17.7527999878, -43.2420425415, 20.558731079, -43.2524147034
20.558731079, -43.2524147034, 20.9243831635, -61.4911651611
20.9243831635, -61.4911651611, 0.5331363678000001, -61.4782066345
0.5331363678000001, -61.4782066345, 0.44872283936, -58.075050354
0.44872283936, -58.075050354, -2.43876647949, -58.0094680786
-2.43876647949, -58.0094680786, -2.30632972717, -45.1225013733
-2.30632972717, -45.1225013733, 1.8927459716000001, -44.9663696289
1.8927459716000001, -44.9663696289, 1.88360786438, -44.4619522095
1.88360786438, -44.4619522095, 0.76648521423, -44.3333129883
0.76648521423, -44.3333129883, 0.6397800445599999, -42.0112075806
0.6397800445599999, -42.0112075806, 1.83231163025, -41.8364715576
1.83231163025, -41.8364715576, 1.88854598999, -41.0355072021
1.88854598999, -41.0355072021, -2.31446266174, -41.1381530762
-2.31446266174, -41.1381530762, -2.2909078598, -37.965942382
-2.2909078598, -37.965942382, -3.00556135178, -37.8636016846
-3.00556135178, -37.8636016846, -2.9594020843499997, -34.3743438721
-2.9594020843499997, -34.3743438721, -0.39819049835200004, -34.1530570984
-0.39819049835200004, -34.1530570984, -0.255088806152, -24.6538848877
-0.255088806152, -24.6538848877, -3.0875153541, -24.5296516418
-3.0875153541, -24.5296516418, -3.4868311882, 10.58244228363
-3.4868311882, 10.58244228363, -3.33604812622, -21.7037239075
-3.33604812622, -21.7037239075, 7.62998867035, -21.3998146057
7.62998867035, -21.3998146057, 7.555452346799999, -18.8733386993
7.555452346799999, -18.8733386993, -3.48037528992, -19.0497398376
-3.48037528992, -19.0497398376, -3.43129730225, -16.6472854614
-3.43129730225, -16.6472854614, 2.28146505356, -16.3675632477
2.28146505356, -16.3675632477, 2.52889919281, -14.6055345535
2.52889919281, -14.6055345535, 6.7052936554, -14.4498872757
6.7052936554, -14.4498872757, 6.80719184875, -5.38710975647
6.80719184875, -5.38710975647, 4.11388778687, -5.43067073822
4.11388778687, -5.43067073822, 2.45280361176, -12.1036720276
2.45280361176, -12.1036720276, -3.45792293549, -12.2561378479
-3.45792293549, -12.2561378479, -3.4868311882, 10.58244228363
-3.4868311882, 10.58244228363, -4.6490244865, 10.51554203033
-4.6490244865, 10.51554203033, -4.642102718349999, 14.5973386765
-4.642102718349999, 14.5973386765, -1.505603313446, 14.8086042404
-1.505603313446, 14.8086042404, -1.371161937714, 16.5526418686
-1.371161937714, 16.5526418686, 4.49608230591, 16.654414176899998
4.49608230591, 16.654414176899998, 4.57921028137, 6.10872077942
4.57921028137, 6.10872077942, 10.0152444839, 6.10548305511
10.0152444839, 6.10548305511, 10.0699691772, 18.7049388885
10.0699691772, 18.7049388885, 14.4576644897, 18.842924118
